"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux","Matériau d'emballage"
"13118","13118","fruits, légumes, légumineuses et oléagineux","fruits","Pêche, sèche","Peach, dried","2",0,"Ambiant (moyen)","Pas de préparation",5,1.4720195,3.9985458,9.9554282e-8,10.198911,0.016324505,2.198544e-7,2.5398306e-7,5.6959072e-9,0.021176406,0.0010668631,0.0063938937,0.057682826,209.55477,262.54655,81.596734,255.30192,0.000043145893,"PACK AGB"
"13043","13043","fruits, légumes, légumineuses et oléagineux","fruits","Pêche, pulpe et peau, crue","Peach, pulp and peel, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.13033616,0.57340412,2.1736165e-8,0.05422478,0.0022766155,2.9265785e-8,2.9535342e-8,6.4827415e-10,0.002353034,0.000094327406,0.00078357768,0.0078021212,24.355564,30.010154,9.305589,7.2079645,0.0000042706646,"PACK AGB"
"15001","15001","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Cacahuète ou Arachide","Peanut","2",0,"Ambiant (long)","Pas de préparation",5,0.47523707,3.2516318,4.1441732e-8,0.12520261,0.010485765,3.2186518e-7,7.4103069e-8,6.4668226e-10,0.048393386,0.00090208264,0.029680492,0.20482296,10.386626,382.75077,10.419992,18.631091,0.0000097098405,"PACK PROXY"
"15202","15202","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Beurre de cacahuète ou Pâte d'arachide","Peanut butter or peanut paste","2",0,"Ambiant (long)","Pas de préparation",5,1.1407536,7.9444391,9.4283324e-8,1.1117446,0.026968182,7.5617202e-7,1.8204497e-7,2.3487338e-9,0.10942234,0.0020846101,0.066326248,0.45272756,43.138629,830.07893,22.863955,68.156732,0.000021792129,"PACK PROXY"
"17040","17040","matières grasses","huiles et graisses végétales","Huile d'arachide","Peanut oil","2",0,"Ambiant (long)","Pas de préparation",5,0.94719285,4.2214125,2.5681074e-7,0.23727086,0.022845721,6.3227273e-7,1.959499e-7,6.3024616e-9,0.093750733,0.0018546688,0.057400559,0.39330837,88.687846,777.65878,24.483192,40.498411,0.00001973493,"PACK AGB"
"20581","20581","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Arachide, bouillie/cuite à l'eau, salée","Peanut, boiled/cooked in water, w salt","2",0,"Ambiant (long)","Micro-onde",5,0.47942873999999996,3.2629224,4.1765553e-8,0.19156716,0.010530045,3.2259906e-7,7.4572994e-8,6.5510535e-10,0.048478586,0.00090808612,0.029696678,0.20495809,10.454205,382.83411,10.424519,20.105854,0.00001025265,"PACK PROXY"
"15037","15037","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Cacahuète, grillée","Peanut, grilled","2",0,"Ambiant (long)","Pas de préparation",5,0.47523707,3.2516318,4.1441732e-8,0.12520261,0.010485765,3.2186518e-7,7.4103069e-8,6.4668226e-10,0.048393386,0.00090208264,0.029680492,0.20482296,10.386626,382.75077,10.419992,18.631091,0.0000097098405,"PACK PROXY"
"15002","15002","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Cacahuète, grillée, salée","Peanut, grilled, salted","2",0,"Ambiant (long)","Pas de préparation",5,0.47523707,3.2516318,4.1441732e-8,0.12520261,0.010485765,3.2186518e-7,7.4103069e-8,6.4668226e-10,0.048393386,0.00090208264,0.029680492,0.20482296,10.386626,382.75077,10.419992,18.631091,0.0000097098405,"PACK PROXY"
"2054","2054","boissons","boissons sans alcool","Nectar de poire","Pear nectar","2",0,"Ambiant (long)","Pas de préparation",5,0.091258045,0.59506258,5.44199e-7,0.21627276,0.0026984006,3.821136e-8,1.2052736e-8,2.1699306e-10,0.0042891214,0.00011472879,0.0012602763,0.0158084,15.195704,25.499276,0.67059532,11.9244,0.000017427037,"PACK PROXY"
"13735","13735","fruits, légumes, légumineuses et oléagineux","fruits","Poire au sirop léger, appertisée, non égouttée","Pear, canned in light syrup, not drained","2",0,"Ambiant (long)","Pas de préparation",5,0.10463054000000001,0.68227631,1.8596162e-8,0.8449855,0.0028131508,4.4763866e-8,1.2435373e-8,2.5011981e-9,0.0033152182,0.00019503231,0.0010510054,0.010422207,11.330455,22.036232,0.85228068,24.994313,0.0000046331054,"PACK AGB"
"13107","13107","fruits, légumes, légumineuses et oléagineux","fruits","Poire, pulpe, crue","Pear, peeled, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.06546477299999999,0.49801849,2.6262739e-8,0.034000627,0.0027678969,2.9873947e-8,1.3966659e-8,3.4537407e-10,0.0033632343,0.000077709493,0.0010965319,0.013387635,16.78041,30.451497,1.2467129,6.3933637,0.0000045039881,"PACK AGB"
"13037","13037","fruits, légumes, légumineuses et oléagineux","fruits","Poire, pulpe et peau, crue","Pear, pulp and peel, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.06546477299999999,0.49801849,2.6262739e-8,0.034000627,0.0027678969,2.9873947e-8,1.3966659e-8,3.4537407e-10,0.0033632343,0.000077709493,0.0010965319,0.013387635,16.78041,30.451497,1.2467129,6.3933637,0.0000045039881,"PACK AGB"
"9322","9322","produits céréaliers","pâtes, riz et céréales","Orge perlée, bouilli/cuite à l'eau, non salée","Pearled barley, boiled/cooked in water, unsalted","2",0,"Ambiant (long)","Pas de préparation",5,0.052788766,0.42856655,1.0340392e-8,0.18274279,0.0012838336,2.7852729e-8,6.0330862e-9,3.8849024e-10,0.0035685353,0.000093679431,0.002390371,0.01436876,4.0544412,37.351415,0.080744552,8.1216791,0.0000028534815,"PACK AGB"
"9321","9321","produits céréaliers","pâtes, riz et céréales","Orge perlée, crue","Pearled barley, raw","2",0,"Ambiant (long)","Pas de préparation",5,0.083542919,0.65101485,1.1565498e-8,0.080369923,0.0022397348,5.7877838e-8,1.0694552e-8,7.8396663e-10,0.0073838017,0.00017025392,0.0052117086,0.030963759,8.5826841,83.869201,0.14259189,6.8611329,0.0000034783986,"PACK AGB"
"15026","15026","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de pécan","Pecan nut","2",0,"Ambiant (long)","Pas de préparation",5,0.37545291999999997,2.3739067,1.0594531e-7,0.37131913,0.0095466873,8.4787913e-8,5.6188347e-8,1.4358274e-9,0.013259362,0.00058706318,0.0071717134,0.042227556,119.95505,418.09291,7.3779516,32.429773,0.000041187573,"PACK PROXY"
"15046","15046","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Noix de pécan, salées","Pecan nut, salted","2",0,"Ambiant (long)","Pas de préparation",5,0.37545291999999997,2.3739067,1.0594531e-7,0.37131913,0.0095466873,8.4787913e-8,5.6188347e-8,1.4358274e-9,0.013259362,0.00058706318,0.0071717134,0.042227556,119.95505,418.09291,7.3779516,32.429773,0.000041187573,"PACK PROXY"
"24663","24663","produits céréaliers","gâteaux et pâtisseries","Tarte aux poires amandine","Peer tart with almonds","2",0,"Ambiant (long)","Pas de préparation",5,0.63765156,2.7471919,0.0000017953118,0.65347961,0.010267907,3.4819673e-7,1.7625267e-7,1.496838e-9,0.04280697,0.00050367839,0.01390849,0.17649243,46.78191,157.82607,26.504009,36.845666,0.000059054168,"PACK PROXY"
"12831","12831","lait et produits laitiers","fromages","Pélardon (fromage de chèvre)","Pélardon cheese, from goat's milk","2",0,"Glacé","Pas de préparation",5,1.0093101,7.7252018,6.5179651e-8,0.74845837,0.015106009,0.0000011843192,8.7257954e-8,3.3591523e-9,0.16826558,0.00079784167,0.032577169,0.73180943,52.452726,532.05462,2.4068935,46.597944,0.000017725595,"PACK AGB"
"13066","13066","fruits, légumes, légumineuses et oléagineux","fruits","Kaki, pulpe, cru","Persimmon, pulp, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.19053268,0.92260861,2.7981336e-8,0.031024396,0.0059401558,1.1551343e-7,2.2361896e-8,1.6857846e-9,0.012211561,0.00017783515,0.0047264486,0.046230403,53.316212,51.799071,8.1252636,9.9527826,0.000004308386,"PACK AGB"
"10049","10049","viandes, œufs, poissons","mollusques et crustacés crus","Pétoncle ou Peigne du Pérou, noix, crue","Peru sea scallop, without coral, raw","2",0,"Glacé","Pas de préparation",5,1.3804653999999998,12.229685,2.9222873e-7,0.4927254,0.13936833,0.0000013887729,5.90849e-8,3.4175569e-9,0.17735753,0.0011691214,0.051241339,0.48385965,41.613058,29.820754,0.42927248,123.34808,0.000061603912,"PACK PROXY"
"19666","19666","lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, nature, 10% MG environ","Petit-Suisse like fresh cream cheese, plain, around 9% fat","2",0,"Glacé","Pas de préparation",5,0.21747761,2.0332201,1.7034906e-7,0.40894223,0.0047742256,1.8906179e-7,3.2952968e-8,8.8702524e-10,0.026248342,0.00019381047,0.0061739107,0.11073839,16.480123,62.941151,0.24290249,20.279671,0.0000094299674,"PACK AGB"
"19667","19667","lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, aromatisé aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, fruits flavoured, 2-3% fat, fortified with calcium and vitamin D","2",0,"Glacé","Pas de préparation",5,0.18580253,1.7439001,1.687668e-7,0.39832873,0.0042234915,1.5449738e-7,2.7206339e-8,7.4453909e-10,0.021132681,0.00017841947,0.0050023032,0.088595743,13.425648,50.743312,0.21129658,19.411036,0.0000088595694,"PACK AGB"
"19664","19664","lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, nature, 4% MG environ","Petit-Suisse, fresh cream cheese type, plain, around 4% fat","2",0,"Glacé","Pas de préparation",5,0.18580253,1.7439001,1.687668e-7,0.39832873,0.0042234915,1.5449738e-7,2.7206339e-8,7.4453909e-10,0.021132681,0.00017841947,0.0050023032,0.088595743,13.425648,50.743312,0.21129658,19.411036,0.0000088595694,"PACK AGB"
"19663","19663","lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, nature, 0% MG","Petit-Suisse, fresh cream cheese type, plain, fat free","2",0,"Glacé","Pas de préparation",5,0.16695317,1.5718523,1.6783977e-7,0.39215615,0.0038959988,1.339042e-7,2.3782448e-8,6.59699e-10,0.018084601,0.00016926418,0.0043042582,0.075401527,11.605616,43.47445,0.1924419,18.902208,0.000008520003,"PACK AGB"
"19661","19661","lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, aux fruits, 2-3% MG","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat","2",0,"Glacé","Pas de préparation",5,0.18580253,1.7439001,1.687668e-7,0.39832873,0.0042234915,1.5449738e-7,2.7206339e-8,7.4453909e-10,0.021132681,0.00017841947,0.0050023032,0.088595743,13.425648,50.743312,0.21129658,19.411036,0.0000088595694,"PACK AGB"
"19662","19662","lait et produits laitiers","produits laitiers frais et assimilés","Fromage frais type petit suisse, aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat, fortified with calcium and vitamin D","2",0,"Glacé","Pas de préparation",5,0.18580253,1.7439001,1.687668e-7,0.39832873,0.0042234915,1.5449738e-7,2.7206339e-8,7.4453909e-10,0.021132681,0.00017841947,0.0050023032,0.088595743,13.425648,50.743312,0.21129658,19.411036,0.0000088595694,"PACK AGB"
"36402","36402","viandes, œufs, poissons","viandes cuites","Faisan, viande, rôtie/cuite au four","Pheasant, meat, roasted/baked","2",0,"Glacé","Four",5,0.99387483,7.0007814,1.2305719e-7,1.2478598,0.029050493,9.4412658e-7,1.0367957e-7,5.066291e-9,0.12851504,0.0011162201,0.034897283,0.53406334,189.32327,285.30159,1.951294,85.416682,0.00003644087,"PACK AGB"
"23445","23445","produits céréaliers","farines et pâtes à tarte","Pâte phyllo ou Pâte filo, crue","Phyllo or filo dough, raw","2",0,"Glacé","Four",5,0.28386545,2.0283789,5.6087274e-8,1.1605912,0.0075316107,1.4563934e-7,4.0603941e-8,1.4224805e-9,0.019026363,0.00044551963,0.010587056,0.076099902,32.388366,182.88828,2.0717487,42.822851,0.000012901613,"PACK PROXY"
"12836","12836","lait et produits laitiers","fromages","Picodon (fromage de chèvre)","Picodon cheese, from goat's milk","2",0,"Glacé","Pas de préparation",5,0.93059023,7.1673948,6.2235699e-8,0.71729376,0.014195158,0.0000010846975,8.0362921e-8,3.1184075e-9,0.15372018,0.00075900105,0.029882301,0.66770502,48.340986,485.60597,2.222607,44.774158,0.000016531961,"PACK AGB"
"36602","36602","viandes, œufs, poissons","viandes cuites","Pigeon, viande, rôtie/cuite au four","Pigeon, meat, roasted/baked","2",0,"Glacé","Four",5,0.99387483,7.0007814,1.2305719e-7,1.2478598,0.029050493,9.4412658e-7,1.0367957e-7,5.066291e-9,0.12851504,0.0011162201,0.034897283,0.53406334,189.32327,285.30159,1.951294,85.416682,0.00003644087,"PACK AGB"
"26027_2","26027_2","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Pilchard, sauce tomate, appertisé","Pilchard, in tomato sauce, canned","2",0,"Ambiant (long)","Pas de préparation",5,0.34567992000000003,1.8553753,5.3426808e-8,0.40386672,0.017199239,2.5143566e-7,8.0313029e-8,2.0691676e-9,0.029975499,0.00066234494,0.0099382087,0.090440707,16.307936,183.54831,7.0361167,34.988141,0.000014981659,"PACK AGB"
"26027_1","26027","viandes, œufs, poissons","produits à base de poissons et produits de la mer","Pilchard, sauce tomate, appertisé, égoutté","Pilchard, in tomato sauce, canned, drained","2",0,"Ambiant (long)","Pas de préparation",5,0.49122152999999996,2.6365715,7.5920749e-8,0.57396461,0.024440467,3.5729403e-7,1.1413068e-7,2.9403519e-9,0.042595575,0.00094151202,0.01412929,0.1285176,23.192771,260.82254,9.9953962,49.720228,0.000021289575,"PACK AGB"
"15025","15025","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pignon de pin","Pine nuts","2",0,"Ambiant (long)","Pas de préparation",5,0.36828703,2.1095559,1.0573492e-7,0.37252098,0.010273663,8.2617485e-8,5.5334902e-8,1.4360818e-9,0.01430361,0.00054718753,0.0069091559,0.045610962,117.70034,417.38757,7.3780706,32.402432,0.000041079453,"PACK PROXY"
"2073","2073","boissons","boissons sans alcool","Jus d'ananas, pur jus","Pineapple juice, pure juice","2",0,"Ambiant (long)","Pas de préparation",5,0.15014766,0.74618577,5.2254127e-7,0.11943224,0.0029342701,4.9308875e-8,2.6389162e-7,1.5472706e-9,0.0046846828,0.00027415612,0.0090009134,0.016962171,39.539023,19.1348,0.15288417,10.199616,0.000017013207,"PACK PROXY"
"2000","2000","boissons","boissons sans alcool","Jus d'ananas, à base de concentré","Pineapple juice, reconstituted from a concentrate","2",0,"Ambiant (long)","Pas de préparation",5,0.18151967,1.0312897,5.2764679e-7,0.13047126,0.0054038721,6.2435457e-8,2.3951761e-7,2.0546553e-9,0.0070111673,0.0003461836,0.01119809,0.025892585,53.831176,37.059246,0.15624674,13.832137,0.000017835774,"PACK PROXY"
"13718","13718","fruits, légumes, légumineuses et oléagineux","fruits","Ananas au sirop léger, appertisé, égoutté","Pineapple, in light syrup, canned, drained","2",0,"Ambiant (long)","Pas de préparation",5,0.21364260000000002,1.8806607,2.5466643e-8,1.3918031,0.0083421306,8.3280267e-8,2.4885916e-8,4.0172185e-9,0.010393425,0.00042934229,0.0054349455,0.027774706,15.04938,35.983135,1.0493101,43.607274,0.0000071824135,"PACK AGB"
"13719","13719","fruits, légumes, légumineuses et oléagineux","fruits","Ananas au sirop léger, appertisé, non égoutté","Pineapple, in light syrup, canned, not drained","2",0,"Ambiant (long)","Pas de préparation",5,0.12855386000000002,1.1316461,1.5323869e-8,0.83747882,0.0050197131,5.0111805e-8,1.4970031e-8,2.4173798e-9,0.0062540798,0.00025806179,0.0032638547,0.016712691,9.0380531,21.653188,0.63421895,26.239572,0.0000043215552,"PACK AGB"
"13716","13716","fruits, légumes, légumineuses et oléagineux","fruits","Ananas au sirop et jus d'ananas, appertisé, égoutté","Pineapple, in pineapple juice and syrup, canned, drained","2",0,"Ambiant (long)","Pas de préparation",5,0.21175174000000002,1.8640159,2.5241248e-8,1.3794848,0.0082682991,8.254319e-8,2.4665563e-8,3.9816666e-9,0.01030144,0.00042553606,0.005386699,0.027528883,14.915795,35.664692,1.0400859,43.221325,0.0000071188389,"PACK AGB"
"13717","13717","fruits, légumes, légumineuses et oléagineux","fruits","Ananas au sirop et jus d'ananas, appertisé, non égoutté","Pineapple, in pineapple juice and syrup, canned, not drained","2",0,"Ambiant (long)","Pas de préparation",5,0.12855386000000002,1.1316461,1.5323869e-8,0.83747882,0.0050197131,5.0111805e-8,1.4970031e-8,2.4173798e-9,0.0062540798,0.00025806179,0.0032638547,0.016712691,9.0380531,21.653188,0.63421895,26.239572,0.0000043215552,"PACK AGB"
"13002","13002","fruits, légumes, légumineuses et oléagineux","fruits","Ananas, pulpe, cru","Pineapple, pulp, raw","2",0,"Ambiant (moyen)","Pas de préparation",5,0.11363615,1.2443679,3.222458e-8,0.029741048,0.0074983172,5.1900789e-8,2.1516805e-8,2.8023673e-10,0.0092372887,0.0001770129,0.00440671,0.027337021,10.154082,30.008962,0.8860966,11.175525,0.0000046496803,"PACK AGB"
"20240","20240","entrées et plats composés","plats composés","Piperade basquaise","Piperade, Basque-style (fondue of sweet peppers and tomatoes flavoured with onions and garlics)","2",0,"Glacé","Micro-onde",5,0.38208427,2.7109897,6.780694e-8,0.76633803,0.011378649,2.1201483e-7,3.877794e-7,8.4367542e-9,0.021647092,0.0006336208,0.010075872,0.076939784,49.292066,67.188384,3.7675133,43.843725,0.000010437377,"PACK AGB"
"15044","15044","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pistache, grillée","Pistachio nut, grilled","2",0,"Ambiant (long)","Pas de préparation",5,0.70290285,5.0006194,6.5133675e-8,0.24752792,0.01777247,4.6531558e-7,1.0836256e-7,1.0361721e-9,0.070338937,0.0013345317,0.042288442,0.2966163,14.753044,537.60237,14.680186,32.197133,0.000014841807,"PACK PROXY"
"15009","15009","fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Pistache, grillée, salée","Pistachio nut, grilled, salted","2",0,"Ambiant (long)","Pas de préparation",5,0.70290285,5.0006194,6.5133675e-8,0.24752792,0.01777247,4.6531558e-7,1.0836256e-7,1.0361721e-9,0.070338937,0.0013345317,0.042288442,0.2966163,14.753044,537.60237,14.680186,32.197133,0.000014841807,"PACK PROXY"
"7180","7180","produits céréaliers","pains et viennoiseries","Pain pita","Pita bread","2",0,"Ambiant (court)","Pas de préparation",5,0.14180886,1.0983834,2.2030249e-8,0.465843,0.0040346412,7.9462442e-8,2.0825228e-8,7.063389e-10,0.0099018702,0.00020187629,0.0059559538,0.040685221,10.137638,78.114769,1.2228349,21.377054,0.0000046676755,"PACK PROXY"
"96778","96778","produits céréaliers","farines et pâtes à tarte","Pâte à pizza cuite","Pizza base, cooked","2",0,"Glacé","Four",5,0.19681856,1.4285233,3.8570005e-8,1.1338364,0.0052619317,8.7921807e-8,2.6513262e-8,7.8694871e-10,0.010890021,0.00028426847,0.0059821668,0.04186237,10.748022,76.944987,1.4078126,39.059558,0.00001082779,"PACK PROXY"
"37001","37001","produits céréaliers","farines et pâtes à tarte","Pâte à pizza crue","Pizza base, raw","2",0,"Glacé","Four",5,0.19681856,1.4285233,3.8570005e-8,1.1338364,0.0052619317,8.7921807e-8,2.6513262e-8,7.8694871e-10,0.010890021,0.00028426847,0.0059821668,0.04186237,10.748022,76.944987,1.4078126,39.059558,0.00001082779,"PACK PROXY"
"26273","26273","entrées et plats composés","pizzas, tartes et crêpes salées","Pizza type raclette ou tartiflette","Pizza with raclette or tartiflette cheese and lardoons","2",0,"Glacé","Four",5,0.5543466699999999,4.0570635,6.9157309e-8,1.4909908,0.011020698,4.6869652e-7,5.8935161e-8,3.2103174e-9,0.064369577,0.00063758717,0.017808156,0.27117446,83.905109,229.08983,2.4728131,54.883561,0.000018213265,"PACK AGB"
